millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
# { "g_press": 96823.13, "g_temp": 25.98, "datetime": "2023-04-21T10:06:54Z", "fw_version": "0.5.0-gps-testing+git-ace6d66" }
# Switched to mode: Climb
18755485,430954940,17654628,4021742,3777.5964,37750,-1152,24470332,-0.992,0.238,0.039,27.88,61728,5
18755541,430954865,17654376,4021704,3777.5828,37894,-1142,24503337,-0.906,0.277,0.105,27.88,61728,5
18755597,430954793,17654117,4021675,3777.7336,38076,-1116,24577417,-0.918,0.285,0.023,27.88,61727,5
18755653,430954722,17653859,4021678,3777.8792,38223,-1264,24627943,-0.914,0.234,-0.035,27.88,61726,5
18755709,430954651,17653596,4021722,3777.9585,38443,-1584,24667967,-0.965,0.262,0.098,27.88,61725,5
18755765,430954582,17653328,4021769,3778.1067,38726,-1824,24721108,-0.934,0.098,-0.020,27.88,61724,5
18755821,430954511,17653068,4021825,3778.1067,38886,-2045,24728092,-0.938,0.133,0.000,27.88,61724,5
18755877,430954440,17652807,4021883,3778.1177,39027,-2199,24736560,-0.969,0.219,0.004,27.88,61724,5
18755933,430954368,17652548,4021943,3778.104,39119,-2322,24735896,-0.984,0.195,-0.008,27.88,61724,5
18755989,430954291,17652295,4022059,3778.2166,39199,-2411,24724042,-0.895,0.191,0.039,27.88,61723,4
18756045,430954213,17652045,4022149,3778.4277,39222,-2332,24715143,-0.926,0.250,0.043,27.88,61722,4
18756101,430954135,17651796,4022241,3778.4744,39222,-2275,24704261,-1.039,0.301,0.008,27.88,61721,4
18756157,430954061,17651537,4022321,3778.4744,39324,-2181,24747184,-0.973,0.152,-0.051,27.88,61721,4
18756213,430953984,17651259,4022430,3778.7842,39937,-2109,24782289,-0.945,0.176,0.008,27.88,61719,4
18756269,430953908,17650975,4022554,3778.9434,40549,-2096,24831729,-0.984,0.219,0.004,27.88,61718,4
18756325,430953829,17650701,4022688,3779.182,40959,-2148,24823860,-0.941,0.211,-0.066,27.88,61716,4
18756381,430953749,17650427,4022829,3779.182,41312,-2205,24822778,-0.918,0.289,0.016,27.88,61716,4
18756437,430953668,17650152,4022976,3779.6155,41618,-2265,24825286,-0.891,0.234,0.000,27.88,61713,4
18756493,430953587,17649878,4023125,3779.7664,41875,-2306,24829043,-0.949,0.250,0.066,27.88,61712,4
18756549,430953506,17649601,4023296,3779.6895,42147,-2432,24834139,-1.098,0.145,-0.004,27.88,61712,4
18756605,430953423,17649333,4023406,3779.577,42244,-2250,24815491,-1.012,0.176,-0.023,27.88,61713,4
18756661,430953342,17649070,4023532,3779.4043,42151,-2304,24799289,-1.062,0.168,-0.027,27.88,61714,4
18756717,430953260,17648808,4023659,3779.4426,42058,-2332,24789716,-0.969,0.184,0.035,27.88,61714,4
18756773,430953179,17648547,4023788,3779.6538,41962,-2350,24783649,-1.008,0.238,-0.008,27.88,61712,4
18756829,430953098,17648289,4023892,3779.8047,41816,-2247,24778062,-0.973,0.156,-0.035,27.88,61711,4
18756885,430953017,17648033,4023986,3779.983,41603,-2179,24771891,-0.977,0.172,0.004,27.88,61710,4
18756941,430952938,17647779,4024085,3779.983,41344,-2215,24766793,-0.984,0.188,-0.047,27.88,61710,4
18756997,430952859,17647527,4024172,3780.3066,41099,-2170,24760207,-0.965,0.188,0.016,27.88,61708,4
18757053,430952781,17647281,4024199,3780.5508,40766,-1867,24749769,-0.984,0.211,-0.004,27.88,61706,4
18757109,430952704,17647034,4024225,3780.7043,40483,-1651,24737497,-0.988,0.230,-0.031,27.88,61704,4
18757165,430952626,17646787,4024251,3780.8662,40229,-1493,24725725,-0.938,0.207,0.004,27.88,61703,4
18757221,430952548,17646541,4024277,3781.0474,40002,-1375,24714884,-0.980,0.211,-0.043,27.89,61702,4
18757277,430952471,17646294,4024304,3781.094,39808,-1298,24705441,-0.949,0.160,-0.016,27.89,61702,4
18757333,430952394,17646048,4024331,3781.091,39623,-1248,24697325,-0.969,0.184,0.043,27.88,61702,4
18757389,430952316,17645803,4024356,3781.0334,39461,-1203,24690175,-0.965,0.223,-0.031,27.88,61702,4
18757445,430952244,17645537,4024384,3781.5876,39536,-1110,24769753,-0.949,0.234,-0.012,27.88,61698,4
18757501,430952167,17645252,4024502,3781.5876,40110,-1532,24780691,-0.945,0.254,0.031,27.88,61698,4
18757557,430952091,17644969,4024630,3781.7112,40540,-1913,24800081,-1.000,0.168,0.008,27.89,61697,4
18757613,430952015,17644682,4024763,3781.87,40982,-2192,24820267,-1.000,0.156,-0.043,27.89,61696,4
18757669,430951939,17644391,4024900,3782.0266,41417,-2405,24841841,-0.965,0.199,-0.059,27.88,61694,4
18757725,430951864,17644097,4025038,3781.9524,41839,-2573,24864510,-0.988,0.211,-0.008,27.88,61695,4
18757781,430951827,17643710,4025259,3781.8318,43142,-2721,25241682,-0.992,0.246,0.066,27.88,61696,4
18757837,430951755,17643409,4025399,3781.8591,43478,-2957,25184525,-1.012,0.191,0.027,27.89,61696,4
18757893,430951687,17643121,4025547,3781.9524,43408,-3419,25150619,-0.969,0.227,-0.016,27.88,61695,4
18757949,430951619,17642832,4025695,3782.1033,43367,-3698,25126081,-1.000,0.281,0.039,27.88,61694,4
18758005,430951551,17642544,4025843,3782.5833,43313,-3884,25109369,-1.023,0.180,0.012,27.88,61690,4
18758061,430951479,17642244,4025985,3782.5833,43583,-3741,25091680,-0.922,0.168,0.055,27.88,61690,4
18758117,430951407,17641944,4026124,3782.5889,43808,-3650,25079714,-1.000,0.172,-0.027,27.89,61690,4
18758173,430951335,17641639,4026283,3782.767,44069,-3686,25072303,-1.016,0.191,-0.035,27.88,61689,4
18758229,430951265,17641351,4026346,3782.9536,44010,-3338,25067402,-0.977,0.215,0.055,27.88,61687,4
