millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
4860164,282565787,-821562922,364813,345.3268,56168,-8195,34567556,-0.629,0.070,0.539,29.87,97525,13
4860220,282566056,-821563010,365519,346.0594,56073,-8221,34573200,-0.641,0.027,0.480,29.87,97517,13
4860276,282566327,-821563096,366160,346.0594,56177,-8068,34577642,-0.621,0.105,0.551,29.87,97517,13
4860332,282566601,-821563182,366750,346.68652,56434,-7833,34569939,-0.621,0.125,0.566,29.87,97510,13
4860388,282566873,-821563267,367357,347.01117,56286,-7897,34573904,-0.629,0.039,0.539,29.87,97506,13
4860444,282567145,-821563352,367965,347.46902,56181,-7847,34584876,-0.641,0.117,0.566,29.87,97501,13
4860500,282567417,-821563437,368549,347.86307,56197,-7718,34596459,-0.629,0.105,0.559,29.87,97497,13
4860556,282567688,-821563521,369153,348.36533,56013,-7757,34593769,-0.621,0.141,0.617,29.87,97491,13
4860612,282567960,-821563605,369762,348.6012,56133,-7841,34605001,-0.602,0.145,0.672,29.87,97489,13
4860668,282568233,-821563688,370322,349.0202,56177,-7577,34610467,-0.645,0.199,0.715,29.87,97484,13
4860724,282568504,-821563772,370913,349.46698,56028,-7493,34609974,-0.621,0.199,0.695,29.87,97479,13
4860780,282568775,-821563856,371505,350.0969,56175,-7531,34606323,-0.609,0.117,0.703,29.87,97472,13
4860836,282569045,-821563940,372149,350.0969,56029,-7834,34617442,-0.641,0.137,0.676,29.87,97472,13
4860892,282569317,-821564023,372753,350.37714,56093,-7846,34626383,-0.664,0.145,0.621,29.87,97469,13
4860948,282569590,-821564103,373276,350.6602,55993,-7605,34628908,-0.637,0.098,0.688,29.87,97466,13
4861004,282569865,-821564182,373765,351.19852,56127,-7598,34638731,-0.637,0.109,0.629,29.87,97460,13
4861060,282570137,-821564262,374324,351.62308,55883,-7676,34634389,-0.598,0.137,0.672,29.88,97455,13
4861116,282570408,-821564343,374890,352.15033,55751,-7646,34627110,-0.617,0.145,0.641,29.88,97449,13
4861172,282570680,-821564424,375472,352.72195,56114,-7359,34637579,-0.625,0.090,0.617,29.88,97443,13
4861228,282570953,-821564503,375995,353.03275,55983,-7303,34641640,-0.617,0.113,0.609,29.88,97439,13
4861284,282571226,-821564583,376502,353.48782,55911,-7340,34628924,-0.629,0.098,0.609,29.88,97434,13
4861340,282571502,-821564658,376925,354.20377,55886,-7309,34645755,-0.672,-0.012,0.535,29.88,97426,14
4861396,282571778,-821564732,377325,354.20377,55906,-7239,34640758,-0.625,0.027,0.668,29.88,97426,14
4861452,282572054,-821564806,377705,354.5867,55908,-7052,34643346,-0.641,0.094,0.688,29.88,97422,14
4861508,282572332,-821564877,378107,354.8281,56107,-7026,34660105,-0.605,0.043,0.605,29.88,97419,14
4861564,282572609,-821564948,378503,355.23602,56000,-7170,34659091,-0.574,0.066,0.613,29.88,97415,14
4861620,282572884,-821565021,378931,355.66336,55814,-7168,34628912,-0.578,0.090,0.633,29.88,97410,14
4861676,282573165,-821565087,379197,356.09903,55872,-6742,34646023,-0.617,0.152,0.684,29.88,97405,13
4861732,282573446,-821565157,379443,356.47363,56103,-6333,34624113,-0.605,0.152,0.684,29.88,97401,13
4861788,282573727,-821565224,379678,356.76498,55877,-6953,34652104,-0.648,0.141,0.648,29.88,97398,13
4861844,282574007,-821565291,379979,357.13684,55969,-6912,34662287,-0.680,0.102,0.625,29.88,97393,13
4861900,282574289,-821565358,380171,357.71124,56032,-6567,34664893,-0.656,0.023,0.574,29.88,97387,13
4861956,282574569,-821565426,380434,357.71124,55936,-6754,34655938,-0.617,0.137,0.645,29.88,97387,13
4862012,282574849,-821565494,380686,358.1164,55926,-6659,34657496,-0.621,0.082,0.633,29.88,97382,13
4862068,282575129,-821565564,380996,358.30786,56067,-6501,34640088,-0.621,0.086,0.543,29.88,97380,13
4862124,282575409,-821565634,381244,358.6325,56107,-6320,34637237,-0.613,0.078,0.520,29.88,97377,13
4862180,282575689,-821565703,381502,359.00714,56012,-6257,34669269,-0.598,0.070,0.539,29.88,97372,13
4862236,282575969,-821565774,381771,359.64536,56134,-6291,34643206,-0.570,0.078,0.484,29.88,97365,13
4862292,282576250,-821565845,382022,360.1171,56130,-6026,34644387,-0.609,0.094,0.508,29.88,97360,13
4862348,282576530,-821565914,382268,360.50003,56012,-5800,34666052,-0.613,0.059,0.617,29.88,97356,13
4862404,282576809,-821565986,382533,360.8025,55946,-5787,34644949,-0.598,0.090,0.570,29.89,97353,14
4862460,282577088,-821566059,382790,361.54895,56119,-5683,34638698,-0.578,0.129,0.625,29.89,97344,14
4862516,282577368,-821566130,383056,361.54895,56090,-5490,34662113,-0.605,0.168,0.617,29.89,97344,14
4862572,282577647,-821566201,383319,361.9291,56131,-5435,34652980,-0.586,0.141,0.625,29.89,97340,14
4862628,282577926,-821566274,383607,362.27042,56118,-5507,34632498,-0.562,0.125,0.582,29.89,97336,14
4862684,282578205,-821566345,383868,362.55902,56103,-5528,34669227,-0.578,0.137,0.609,29.89,97333,14
4862740,282578484,-821566416,384118,363.0363,56200,-5238,34672200,-0.543,0.133,0.609,29.89,97328,14
4862796,282578762,-821566487,384410,363.55798,55988,-5422,34655316,-0.551,0.141,0.617,29.89,97322,14
4862852,282579042,-821566557,384657,364.02972,56134,-4923,34671111,-0.559,0.145,0.648,29.89,97317,14
4862908,282579322,-821566627,384890,364.33774,56270,-4899,34673461,-0.578,0.156,0.633,29.89,97314,14
4862964,282579602,-821566698,385165,364.66238,56362,-4937,34681383,-0.652,0.113,0.555,29.89,97310,14
4863020,282579881,-821566770,385440,365.02313,56215,-5028,34665295,-0.691,0.070,0.586,29.89,97306,14
4863076,282580159,-821566841,385719,365.02313,56145,-4967,34680372,-0.621,0.141,0.691,29.89,97306,14
4863132,282580438,-821566912,385979,365.03424,56073,-4755,34680191,-0.707,0.062,0.621,29.89,97306,14
4863188,282580717,-821566983,386228,365.21182,56213,-4698,34686727,-0.715,0.062,0.672,29.89,97304,14
4863244,282580998,-821567053,386477,365.32837,56474,-4559,34709142,-0.676,0.078,0.641,29.89,97303,14
4863300,282581278,-821567123,386729,365.42273,56322,-4852,34691953,-0.676,0.059,0.617,29.89,97302,14
4863356,282581558,-821567195,386984,365.56424,56348,-4707,34694940,-0.707,0.074,0.672,29.89,97300,14
4863412,282581837,-821567267,387232,365.63638,56192,-4828,34690843,-0.746,0.102,0.727,29.89,97299,14
4863468,282582116,-821567339,387498,365.68634,56100,-4872,34695278,-0.723,0.137,0.750,29.90,97299,14
4863524,282582395,-821567410,387777,365.8917,56206,-4968,34702563,-0.742,0.148,0.762,29.90,97297,14
4863580,282582671,-821567485,388131,366.1442,56373,-4979,34703657,-0.688,0.172,0.820,29.90,97294,15
4863636,282582947,-821567559,388481,366.1442,56259,-5006,34719461,-0.723,0.141,0.738,29.90,97294,15
4863692,282583221,-821567633,388877,366.67422,55870,-5327,34734981,-0.676,0.145,0.723,29.90,97288,15
4863748,282583496,-821567708,389267,366.81296,56244,-5251,34698189,-0.672,0.188,0.770,29.90,97286,15
4863804,282583772,-821567783,389648,367.28748,56360,-5105,34722431,-0.668,0.184,0.758,29.90,97281,15
4863860,282584048,-821567857,389998,367.69815,56336,-4913,34721529,-0.648,0.156,0.750,29.90,97277,15
4863916,282584323,-821567931,390353,368.17545,56295,-5003,34728419,-0.688,0.105,0.672,29.90,97272,15
4863972,282584597,-821568005,390727,368.49457,56145,-5103,34725901,-0.676,0.125,0.664,29.90,97268,14
4864028,282584872,-821568080,391087,368.8081,56366,-4951,34711128,-0.691,0.086,0.598,29.90,97265,14
4864084,282585146,-821568155,391466,369.16608,56180,-5113,34727883,-0.668,0.086,0.641,29.90,97261,14
4864140,282585421,-821568230,391828,369.70163,56357,-4828,34722917,-0.730,0.152,0.672,29.90,97255,14
4864196,282585696,-821568303,392182,369.70163,56331,-4959,34739556,-0.723,0.066,0.664,29.90,97255,14
4864252,282585972,-821568378,392551,370.00412,56365,-5131,34731708,-0.707,0.098,0.699,29.90,97251,14
4864308,282586247,-821568452,392933,370.14008,56310,-4947,34729869,-0.691,0.066,0.625,29.90,97250,14
4864364,282586523,-821568527,393288,370.2733,56378,-4876,34736829,-0.746,0.055,0.637,29.90,97248,14
4864420,282586799,-821568601,393666,370.49805,56426,-4920,34744160,-0.746,0.031,0.586,29.90,97246,14
4864476,282587074,-821568676,394004,370.75333,56371,-4694,34726979,-0.738,0.023,0.629,29.90,97243,14
4864532,282587351,-821568751,394341,371.12518,56594,-4709,34729519,-0.734,0.020,0.648,29.90,97239,14
4864588,282587626,-821568824,394722,371.16403,56225,-5142,34738695,-0.750,0.055,0.773,29.90,97239,14
4864644,282587899,-821568901,395162,371.50812,56280,-4897,34740809,-0.734,0.031,0.758,29.90,97235,14
4864700,282588173,-821568977,395564,371.8633,56516,-4963,34739423,-0.711,0.086,0.824,29.91,97231,14
4864756,282588448,-821569053,395984,371.8633,56495,-5169,34753824,-0.734,0.195,0.828,29.91,97231,14
4864812,282588720,-821569130,396461,372.1186,56318,-5377,34736505,-0.707,0.082,0.816,29.91,97228,14
4864868,282588993,-821569207,396906,372.41827,56308,-5196,34744295,-0.695,0.094,0.820,29.91,97225,14
4864924,282589266,-821569283,397361,372.6042,56446,-5239,34744042,-0.691,0.078,0.773,29.91,97223,14
4864980,282589540,-821569360,397802,373.02322,56571,-5168,34754415,-0.699,0.105,0.812,29.91,97218,14
4865036,282589813,-821569435,398216,373.2896,56396,-5287,34750536,-0.699,0.145,0.840,29.91,97215,14
4865092,282590088,-821569510,398637,373.556,56535,-5370,34760030,-0.707,0.105,0.824,29.91,97212,14
4865148,282590363,-821569584,399083,373.92227,56460,-5365,34770484,-0.719,0.164,0.859,29.91,97208,14
4865204,282590636,-821569658,399519,374.12207,56334,-5429,34763303,-0.762,0.148,0.770,29.91,97206,14
4865260,282590910,-821569733,399966,374.67984,56408,-5508,34745837,-0.809,0.086,0.695,29.91,97200,14
4865316,282591185,-821569809,400403,374.67984,56498,-5266,34749262,-0.770,0.191,0.840,29.91,97200,14
4865372,282591458,-821569887,400921,375.01282,56430,-5556,34719405,-0.762,0.055,0.664,29.91,97196,14
