millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
7411816,430689207,16752305,820574,474.84384,59571,-6443,13880491,0.902,-0.094,0.652,16.24,93023,7
7411872,430688978,16752574,820856,475.02905,59756,-6123,13886443,0.887,-0.156,0.625,16.24,93021,7
7411928,430688751,16752842,821160,475.76987,59601,-5755,13887439,0.855,-0.059,0.656,16.24,93012,7
7411984,430688521,16753113,821436,475.76987,60083,-6043,13889427,0.820,-0.082,0.629,16.24,93012,7
7412040,430688291,16753380,821679,476.13235,60076,-6213,13894277,0.887,-0.090,0.645,16.24,93008,7
7412096,430688062,16753649,821900,476.45248,60106,-6202,13875890,0.879,-0.102,0.664,16.24,93005,7
7412152,430687829,16753909,822108,476.70648,60037,-6202,13940013,0.840,-0.121,0.664,16.24,93002,7
7412208,430687595,16754172,822382,477.07162,60089,-5703,13984826,0.812,-0.113,0.629,16.24,92998,7
7412264,430687366,16754436,822620,477.5452,59906,-5359,13953402,0.809,-0.074,0.602,16.24,92992,7
7412320,430687134,16754702,822877,478.0585,60128,-5510,13955641,0.848,-0.184,0.613,16.24,92987,7
7412376,430686906,16754958,823098,478.2781,59450,-5032,13975800,0.805,-0.098,0.621,16.24,92984,7
