millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
# { "g_press": 98455.78, "g_temp": 31.59, "datetime": "2023-03-02T20:32:17Z", "fw_version": "0.5.0-gps-testing+git-ace6d66" }
# Switched to mode: Climb
22020020,282949119,-821565679,1219551,979.53766,45196,-3287,23589273,-0.625,-0.027,0.703,32.08,88117,15
22020076,282948992,-821565894,1219771,979.7696,45231,-3653,23622768,-0.637,-0.043,0.688,32.08,88115,15
22020132,282948865,-821566107,1219996,979.9931,45158,-3465,23629632,-0.629,-0.004,0.691,32.08,88112,15
22020188,282948738,-821566322,1220198,980.33124,45339,-3430,23622071,-0.688,0.004,0.691,32.08,88109,15
22020244,282948609,-821566536,1220439,980.5157,45401,-3545,23602223,-0.625,-0.008,0.707,32.08,88107,14
22020300,282948478,-821566749,1220682,981.1696,45572,-3399,23584826,-0.637,-0.012,0.695,32.08,88101,14
22020356,282948351,-821566963,1220902,981.1696,45305,-3547,23623754,-0.660,0.008,0.723,32.08,88101,14
22020412,282948225,-821567180,1221106,981.5161,45459,-3738,23637630,-0.672,-0.020,0.691,32.08,88097,14
22020468,282948095,-821567395,1221321,981.6698,45608,-3478,23606879,-0.699,-0.016,0.660,32.08,88096,14
22020524,282947970,-821567612,1221418,981.7704,45285,-3070,23628536,-0.668,0.008,0.664,32.08,88095,14
22020580,282947846,-821567826,1221481,982.1588,44756,-2289,23623834,-0.625,-0.020,0.586,32.08,88091,14
22020636,282947718,-821568039,1221643,982.3293,45098,-2481,23621766,-0.590,0.016,0.617,32.07,88089,14
22020692,282947591,-821568251,1221875,982.44385,45014,-2757,23651546,-0.637,-0.004,0.609,32.07,88088,14
22020748,282947462,-821568464,1222112,982.49695,45177,-2983,23622308,-0.586,0.000,0.629,32.07,88087,14
22020804,282947332,-821568679,1222341,982.87976,45625,-3118,23615764,-0.480,-0.012,0.586,32.07,88083,14
22020860,282947201,-821568896,1222513,983.4247,46043,-2922,23585878,-0.516,0.012,0.559,32.07,88078,14
22020916,282947072,-821569110,1222703,983.4247,45541,-2936,23607521,-0.609,-0.020,0.422,32.07,88078,14
22020972,282946944,-821569325,1222904,983.3912,45410,-2945,23619460,-0.707,-0.023,0.855,32.08,88078,14
22021028,282946814,-821569539,1223146,983.4834,45615,-3109,23620175,-0.457,0.062,0.871,32.08,88077,15
22021084,282946684,-821569755,1223303,983.47504,45765,-2826,23601401,-0.562,0.086,0.648,32.08,88077,15
22021140,282946555,-821569972,1223548,983.6259,45879,-3207,23634223,-0.668,0.125,0.574,32.08,88076,15
22021196,282946422,-821570186,1223879,984.0087,46031,-3755,23617591,-0.719,0.258,0.609,32.07,88072,15
22021252,282946291,-821570401,1224153,984.1764,45854,-3721,23621013,-0.641,0.199,0.633,32.07,88070,15
22021308,282946161,-821570617,1224404,984.3189,45849,-3486,23637382,-0.656,0.039,0.609,32.07,88069,15
22021364,282946033,-821570834,1224538,984.7241,45816,-2941,23612233,-0.621,-0.082,0.230,32.07,88065,15
22021420,282945902,-821571052,1224652,985.0706,46130,-2503,23580658,-0.566,-0.062,0.688,32.07,88061,15
22021476,282945771,-821571269,1224834,985.0706,46036,-2597,23603294,-0.660,-0.016,0.605,32.07,88061,15
22021532,282945643,-821571485,1225068,984.9421,45695,-2916,23666700,-0.617,0.102,0.836,32.07,88063,15
22021588,282945516,-821571706,1225199,985.1377,46129,-2914,23671829,-0.629,0.082,0.707,32.07,88061,14
22021644,282945385,-821571928,1225271,985.1908,46589,-2407,23590038,-0.668,-0.023,0.629,32.07,88060,14
22021700,282945256,-821572147,1225419,985.26904,46135,-2726,23600417,-0.691,0.020,0.746,32.07,88059,14
