millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
16497349,282740649,-821340386,1797566,1751.735,47999,-6478,16532963,1.023,0.176,-0.047,35.48,83423,4
16497405,282740415,-821340385,1797640,1752.0463,47641,-6469,16551314,1.043,0.191,-0.082,35.48,83420,4
16497461,282740181,-821340374,1797592,1752.2867,47597,-6564,16552999,1.027,0.195,-0.082,35.48,83418,4
16497517,282739946,-821340375,1797476,1753.0762,47490,-6364,16559605,1.000,0.199,-0.070,35.48,83410,4
16497573,282739711,-821340379,1797296,1753.0762,47336,-6389,16563603,1.020,0.199,-0.102,35.48,83410,4
16497629,282739474,-821340360,1797262,1753.5995,47704,-6613,16590056,1.016,0.191,-0.102,35.48,83405,4
16497685,282739238,-821340352,1797220,1753.891,47547,-6373,16624586,0.980,0.203,-0.070,35.48,83402,4
16497741,282739004,-821340292,1797724,1754.4115,47357,-6546,16619155,0.984,0.203,-0.074,35.48,83397,4
16497797,282738770,-821340234,1798268,1754.4907,47304,-6314,16617890,0.988,0.195,-0.059,35.48,83397,4
16497853,282738533,-821340178,1798748,1755.0453,47373,-6335,16644208,0.980,0.199,-0.062,35.48,83391,4
16497909,282738293,-821340120,1799228,1755.4103,47684,-6536,16691475,1.000,0.207,-0.047,35.48,83388,4
16497965,282738048,-821340071,1799672,1755.8036,47741,-7065,16791288,0.988,0.211,-0.023,35.48,83384,4
16498021,282737811,-821340019,1799991,1756.3043,47286,-6870,16773101,0.996,0.203,-0.031,35.48,83379,4
16498077,282737572,-821340001,1800270,1757.1842,46668,-7590,16926714,0.984,0.195,-0.039,35.48,83370,4
16498133,282737336,-821340006,1800414,1757.1842,46095,-7771,17067267,0.996,0.203,-0.055,35.48,83370,4
16498189,282737097,-821340007,1800677,1757.7218,46155,-8143,17181955,1.000,0.199,-0.059,35.48,83365,4
16498245,282736861,-821339979,1801181,1757.9255,46135,-8641,17244395,0.996,0.188,-0.062,35.47,83363,4
16498301,282736622,-821339916,1801487,1758.4574,47015,-7847,17039205,1.008,0.191,-0.109,35.47,83358,4
16498357,282736384,-821339854,1801777,1758.6667,47570,-7219,16899618,0.988,0.199,-0.117,35.48,83356,4
16498413,282736149,-821339814,1801944,1759.193,47350,-6589,16840737,0.988,0.191,-0.117,35.48,83351,4
16498469,282735913,-821339801,1802028,1759.3995,47080,-6266,16884820,0.992,0.199,-0.121,35.48,83349,4
16498525,282735678,-821339780,1802096,1759.7928,47088,-6100,16878840,0.992,0.191,-0.121,35.48,83345,4
16498581,282735446,-821339725,1802453,1760.1946,47072,-5944,16864968,1.008,0.195,-0.105,35.48,83342,4
16498637,282735207,-821339674,1802866,1761.1906,47637,-6006,16893938,1.020,0.215,-0.098,35.48,83332,4
16498693,282734971,-821339615,1803354,1761.1906,47288,-6121,16914304,1.012,0.219,-0.078,35.48,83332,4
16498749,282734744,-821339551,1803793,1761.7903,46445,-5842,16897247,1.012,0.219,-0.047,35.47,83326,4
16498805,282734507,-821339472,1804445,1762.093,46450,-5887,16913391,1.016,0.203,-0.027,35.47,83324,4
16498861,282734274,-821339395,1804989,1762.1241,46419,-5422,16939511,1.000,0.195,-0.023,35.47,83323,4
16498917,282734046,-821339321,1805428,1762.54,45923,-5074,16916358,1.008,0.191,-0.016,35.47,83319,4
16498973,282733807,-821339256,1805995,1762.8655,46846,-5531,16948098,1.008,0.191,-0.035,35.47,83316,4
16499029,282733567,-821339193,1806481,1762.905,47278,-5623,16980920,1.020,0.188,-0.016,35.48,83316,4
16499085,282733332,-821339137,1806863,1763.2842,47176,-5650,17000108,1.004,0.180,-0.027,35.47,83312,4
16499141,282733097,-821339076,1807258,1763.6208,46827,-5689,17006920,1.012,0.172,-0.051,35.48,83309,4
16499197,282732862,-821339001,1807682,1764.4103,46940,-5616,16972187,1.008,0.195,-0.055,35.47,83302,4
16499253,282732625,-821338930,1808052,1764.4103,47197,-5356,16964555,1.000,0.168,-0.062,35.47,83302,4
16499309,282732390,-821338870,1808299,1764.7979,47461,-5023,16964725,0.996,0.188,-0.078,35.47,83298,4
16499365,282732155,-821338824,1808469,1765.2874,47310,-4897,16937487,1.020,0.207,-0.074,35.47,83293,4
16499421,282731919,-821338770,1808692,1765.4542,47303,-4755,16924319,1.020,0.211,-0.062,35.47,83292,4
16499477,282731683,-821338716,1808889,1765.9579,47393,-4361,16921014,1.008,0.211,-0.055,35.47,83287,4
16499533,282731446,-821338670,1809115,1766.3624,47394,-4363,16950161,1.023,0.199,-0.074,35.47,83283,4
16499589,282731208,-821338615,1809437,1766.4841,47327,-4462,16962212,1.031,0.207,-0.070,35.47,83282,4
16499645,282730973,-821338578,1809704,1766.7019,47024,-4784,16992823,1.031,0.195,-0.047,35.47,83280,4
16499701,282730736,-821338533,1810039,1767.3584,46929,-4829,17046975,1.035,0.195,-0.031,35.47,83274,4
16499757,282730496,-821338496,1810371,1767.9609,47146,-4795,17113370,1.016,0.195,-0.047,35.47,83268,4
16499813,282730257,-821338458,1810685,1767.9609,47041,-4971,17132351,1.012,0.195,-0.066,35.47,83268,4
16499869,282730021,-821338418,1811045,1768.0968,46800,-5144,17150869,1.000,0.184,-0.086,35.47,83267,4
16499925,282729782,-821338373,1811503,1768.7701,46713,-5419,17181444,0.988,0.191,-0.082,35.47,83260,4
16499981,282729547,-821338319,1811886,1768.9795,46451,-5070,17207229,0.996,0.191,-0.094,35.47,83258,4
16500037,282729314,-821338272,1812151,1769.4095,46224,-4532,17223803,1.012,0.191,-0.105,35.47,83254,4
16500093,282729083,-821338232,1812429,1769.3954,46050,-4363,17241004,0.992,0.184,-0.074,35.47,83254,4
16500149,282728853,-821338194,1812650,1769.8849,45927,-4212,17234022,1.012,0.188,-0.094,35.47,83250,4
16500205,282728620,-821338154,1812931,1770.2357,46002,-4299,17246105,1.008,0.203,-0.105,35.47,83246,4
16500261,282728386,-821338122,1813175,1770.6855,46175,-4335,17269963,0.988,0.203,-0.094,35.47,83242,4
16500317,282728152,-821338092,1813531,1771.3391,46174,-5090,17282191,1.000,0.203,-0.090,35.47,83236,4
16500373,282727918,-821338058,1813885,1771.3391,46210,-5248,17319957,1.008,0.195,-0.082,35.47,83236,4
16500429,282727683,-821338025,1814247,1771.7522,46322,-5377,17351607,1.023,0.203,-0.055,35.47,83232,4
16500485,282727445,-821337994,1814559,1772.0663,46786,-5266,17385884,1.016,0.199,-0.066,35.47,83229,4
16500541,282727212,-821337971,1814851,1772.3804,46706,-5304,17397182,1.023,0.188,-0.055,35.47,83226,4
16500597,282726980,-821337953,1815132,1772.7623,46588,-5411,17408468,1.016,0.199,-0.047,35.47,83222,4
16500653,282726748,-821337935,1815413,1772.7991,46525,-5415,17433022,1.012,0.199,-0.062,35.47,83222,4
16500709,282726513,-821337924,1815673,1773.2914,46762,-5654,17442921,0.988,0.199,-0.078,35.47,83217,4
16500765,282726279,-821337923,1815894,1773.5771,46850,-5939,17466941,1.004,0.203,-0.090,35.47,83215,4
16500821,282726043,-821337918,1816194,1774.0864,46944,-6301,17496478,1.012,0.191,-0.105,35.47,83210,4
16500877,282725811,-821337903,1816480,1774.6013,46620,-6448,17496029,0.996,0.184,-0.105,35.47,83205,4
16500933,282725577,-821337885,1816772,1774.6013,46955,-6194,17527417,0.980,0.195,-0.086,35.47,83205,4
16500989,282725343,-821337868,1817033,1775.0739,47110,-6083,17529190,0.984,0.215,-0.062,35.47,83200,4
16501045,282725112,-821337862,1817169,1775.3397,46857,-5854,17528512,1.000,0.191,-0.086,35.47,83198,4
16501101,282724879,-821337870,1817291,1775.7811,46800,-5937,17576181,0.980,0.188,-0.094,35.47,83194,4
16501157,282724649,-821337875,1817392,1776.1603,46470,-5952,17619764,0.980,0.191,-0.078,35.47,83190,4
16501213,282724420,-821337871,1817470,1776.4403,46468,-5507,17596909,0.980,0.188,-0.090,35.47,83187,4
16501269,282724195,-821337875,1817508,1776.8817,45699,-5422,17615555,0.977,0.203,-0.066,35.47,83183,4
16501325,282723967,-821337881,1817621,1777.21,45679,-5573,17636820,0.992,0.191,-0.062,35.47,83180,4
16501381,282723736,-821337890,1817748,1777.6965,45797,-5812,17637748,0.980,0.195,-0.051,35.47,83176,4
16501437,282723507,-821337902,1817863,1777.971,45738,-5952,17670498,0.973,0.199,-0.066,35.47,83173,4
16501493,282723278,-821337908,1817965,1777.971,45904,-6002,17625345,0.957,0.211,-0.066,35.47,83173,4
16501549,282723045,-821337919,1818118,1778.5057,46087,-6331,17659320,0.977,0.180,-0.062,35.47,83168,4
16501605,282722818,-821337923,1818261,1778.5397,45691,-6173,17708392,0.957,0.191,-0.070,35.47,83168,4
16501661,282722588,-821337925,1818455,1778.7349,45740,-6075,17755536,0.969,0.191,-0.070,35.47,83166,4
16501717,282722356,-821337921,1818646,1779.2555,46081,-5874,17722876,0.965,0.180,-0.078,35.47,83161,4
16501773,282722123,-821337923,1818807,1779.5724,46265,-5748,17737524,0.992,0.176,-0.105,35.47,83158,4
16501829,282721889,-821337930,1818964,1780.1042,46327,-5730,17787288,0.980,0.184,-0.086,35.47,83153,4
16501885,282721655,-821337938,1819109,1780.6277,46321,-5690,17816270,0.977,0.195,-0.102,35.47,83148,4
16501941,282721419,-821337947,1819230,1780.8484,46559,-5506,17824620,0.973,0.203,-0.086,35.47,83146,4
16501997,282721183,-821337958,1819310,1781.4086,46688,-5287,17825965,1.004,0.188,-0.066,35.47,83140,4
16502053,282720947,-821337970,1819428,1781.4086,46628,-5217,17878492,0.988,0.207,-0.055,35.47,83140,4
16502109,282720711,-821337977,1819657,1781.734,46656,-5598,17905860,0.996,0.199,-0.070,35.47,83137,4
16502165,282720472,-821337990,1819782,1782.116,46885,-5452,17913596,1.004,0.199,-0.066,35.47,83134,4
16502221,282720238,-821338013,1819818,1782.4243,46513,-5331,17869146,1.004,0.199,-0.078,35.47,83131,4
16502277,282720005,-821338037,1819869,1782.563,46179,-5325,17887726,1.012,0.195,-0.090,35.47,83129,4
16502333,282719775,-821338067,1819901,1782.9279,45778,-5429,17887972,1.020,0.180,-0.117,35.47,83126,4
16502389,282719541,-821338090,1819964,1782.8572,45900,-5412,17904895,0.996,0.188,-0.105,35.47,83127,4
16502445,282719306,-821338116,1819992,1783.2533,46076,-5285,17922091,0.996,0.199,-0.090,35.47,83123,4
16502501,282719071,-821338141,1820032,1783.3976,46137,-5371,17978934,0.984,0.199,-0.105,35.47,83121,4
16502557,282718836,-821338162,1820117,1784.0002,46236,-5538,18038151,1.004,0.207,-0.102,35.47,83116,4
16502613,282718602,-821338173,1820246,1784.0002,46186,-5236,18021271,1.020,0.211,-0.105,35.47,83116,4
16502669,282718368,-821338188,1820354,1784.5293,46158,-5060,18021297,1.000,0.219,-0.078,35.47,83111,4
16502725,282718134,-821338198,1820462,1785.0131,46218,-5118,18038002,0.996,0.211,-0.066,35.47,83106,4
16502781,282717901,-821338210,1820594,1784.9989,46068,-5280,18066871,1.004,0.223,-0.059,35.47,83106,4
16502837,282717667,-821338225,1820721,1785.2451,46160,-5528,18090302,1.004,0.215,-0.039,35.47,83104,4
16502893,282717435,-821338256,1820784,1785.7289,45980,-5197,18104128,0.996,0.199,-0.047,35.47,83099,4
16502949,282717201,-821338297,1820865,1785.9298,46006,-5001,18101025,1.027,0.191,-0.043,35.47,83097,4
16503005,282716967,-821338335,1820921,1786.1759,46185,-5023,18110921,1.035,0.184,-0.070,35.47,83095,4
16503061,282716734,-821338382,1820947,1786.6229,46061,-5204,18179099,1.000,0.195,-0.062,35.47,83091,4
16503117,282716502,-821338428,1820990,1787.1436,45916,-5177,18193688,1.008,0.199,-0.078,35.47,83086,4
16503173,282716268,-821338482,1820987,1787.1436,46083,-5266,18197903,0.992,0.195,-0.055,35.47,83086,4
16503229,282716037,-821338540,1820997,1787.5906,45866,-5325,18298522,0.980,0.195,-0.070,35.47,83082,4
16503285,282715802,-821338583,1821086,1787.7065,46265,-5178,18248671,1.000,0.195,-0.078,35.47,83081,4
16503341,282715567,-821338629,1821211,1788.1394,46346,-5187,18290073,0.980,0.191,-0.074,35.47,83076,4
16503397,282715331,-821338675,1821349,1788.4054,46546,-5232,18310278,1.004,0.191,-0.098,35.47,83074,4
16503453,282715096,-821338719,1821448,1788.6686,46625,-5029,18292750,0.992,0.199,-0.070,35.47,83071,4
16503509,282714862,-821338760,1821588,1788.4874,46556,-4989,18307496,1.008,0.184,-0.070,35.47,83073,4
16503565,282714626,-821338796,1821789,1788.943,46697,-4890,18346676,0.988,0.195,-0.062,35.47,83069,4
16503621,282714391,-821338827,1822020,1789.1212,46749,-4894,18372891,0.973,0.188,-0.062,35.47,83067,4
16503677,282714156,-821338862,1822232,1789.7437,46728,-5015,18395564,0.996,0.195,-0.051,35.47,83061,4
16503733,282713920,-821338895,1822461,1789.6758,46785,-5095,18444901,1.004,0.199,-0.055,35.47,83062,4
16503789,282713685,-821338924,1822716,1789.9049,46859,-5249,18428995,1.020,0.195,-0.051,35.47,83060,4
16503845,282713449,-821338960,1822936,1789.8965,46937,-5259,18476664,0.996,0.207,-0.039,35.47,83060,4
16503901,282713213,-821338996,1823154,1790.7311,47057,-5286,18482763,1.027,0.203,-0.039,35.47,83052,4
16503957,282712976,-821339031,1823412,1790.8839,47137,-5328,18510181,1.023,0.207,-0.023,35.48,83050,4
16504013,282712739,-821339058,1823696,1791.0593,47335,-5093,18504805,1.023,0.203,-0.059,35.48,83049,4
16504069,282712511,-821339118,1823735,1791.5317,46979,-5235,18493000,1.020,0.203,-0.074,35.48,83044,5
16504125,282712280,-821339159,1823964,1791.5515,46964,-5196,18501236,1.023,0.199,-0.105,35.48,83044,5
16504181,282712046,-821339231,1823970,1791.6025,47204,-5074,18555275,1.023,0.188,-0.129,35.47,83044,5
16504237,282711809,-821339311,1823990,1792.1627,47283,-5486,18612780,1.020,0.207,-0.129,35.47,83038,5
16504293,282711587,-821339400,1823755,1792.1627,46391,-4933,18615998,1.020,0.195,-0.121,35.47,83038,5
16504349,282711360,-821339443,1823903,1792.1938,46302,-4475,18618787,1.023,0.207,-0.098,35.48,83038,5
16504405,282711136,-821339421,1824514,1792.3324,46033,-4310,18582708,1.004,0.195,-0.102,35.47,83037,5
16504461,282710910,-821339447,1824827,1792.6522,45935,-4333,18626267,1.016,0.207,-0.102,35.47,83034,5
16504517,282710682,-821339488,1825052,1793.2294,46037,-4592,18624352,1.031,0.199,-0.098,35.47,83028,5
16504573,282710453,-821339616,1824558,1793.484,45989,-4412,18685072,1.016,0.215,-0.094,35.47,83026,5
16504629,282710219,-821339756,1824016,1793.8574,46072,-4701,18703904,1.027,0.219,-0.078,35.47,83022,5
16504685,282709985,-821339781,1824334,1794.245,46945,-4626,18675395,1.027,0.227,-0.055,35.47,83018,5
16504741,282709760,-821339853,1824188,1794.3441,46134,-4454,18697474,1.023,0.211,-0.051,35.47,83018,5
16504797,282709531,-821339934,1824026,1794.9326,46250,-4321,18715919,1.031,0.207,-0.035,35.47,83012,5
16504853,282709302,-821340062,1823480,1794.9326,46101,-4224,18737464,1.027,0.211,-0.043,35.47,83012,5
16504909,282709073,-821340196,1822936,1795.1448,46012,-4307,18762402,1.016,0.207,-0.047,35.47,83010,5
16504965,282708839,-821340323,1822523,1795.6173,46356,-4530,18790934,1.031,0.207,-0.074,35.47,83005,5
16505021,282708610,-821340452,1822080,1795.8068,46446,-4542,18812413,1.027,0.188,-0.094,35.47,83004,5
16505077,282708381,-821340587,1821530,1796.1266,46398,-4413,18797369,1.039,0.203,-0.102,35.47,83001,5
16505133,282708153,-821340725,1821000,1796.3585,46206,-4386,18861254,1.031,0.195,-0.098,35.48,82998,5
16505189,282707929,-821340811,1820812,1796.5481,46139,-4318,18860255,1.047,0.203,-0.090,35.48,82997,5
16505245,282707705,-821340913,1820489,1796.9131,46028,-3987,18875739,1.047,0.195,-0.082,35.47,82993,5
16505301,282707484,-821340997,1820281,1797.0093,45821,-4100,18873541,1.055,0.199,-0.098,35.47,82992,5
16505357,282707255,-821341101,1819990,1797.4252,46058,-4492,18894900,1.055,0.211,-0.070,35.48,82988,5
16505413,282707028,-821341214,1819563,1797.4252,46163,-4092,18894792,1.039,0.215,-0.070,35.48,82988,5
16505469,282706800,-821341320,1819276,1797.3799,45984,-4376,18936623,1.027,0.219,-0.051,35.48,82989,5
16505525,282706569,-821341437,1818943,1797.8354,46265,-4698,18972018,1.062,0.211,-0.027,35.47,82984,5
16505581,282706343,-821341547,1818540,1797.9939,46220,-4275,18985595,1.047,0.199,-0.023,35.48,82983,5
16505637,282706116,-821341654,1818098,1798.2655,46190,-3964,18955462,1.031,0.199,-0.016,35.48,82980,5
16505693,282705888,-821341768,1817726,1798.5116,46007,-4359,19025902,1.051,0.191,-0.023,35.48,82978,5
16505749,282705660,-821341876,1817344,1798.9247,46255,-4161,18984075,1.031,0.195,-0.027,35.47,82974,5
16505805,282705434,-821341999,1816923,1799.0406,45900,-4121,19094488,1.035,0.184,-0.066,35.48,82973,5
16505861,282705205,-821342101,1816711,1799.3491,46088,-4478,19073024,1.051,0.195,-0.078,35.48,82970,5
16505917,282704976,-821342195,1816554,1799.4934,46366,-4500,19060505,1.039,0.203,-0.090,35.48,82969,5
16505973,282704748,-821342304,1816311,1799.4934,46487,-4482,19085945,1.031,0.203,-0.105,35.48,82969,5
16506029,282704522,-821342414,1816080,1799.8838,46204,-4328,19126872,1.027,0.215,-0.105,35.48,82965,5
16506085,282704298,-821342499,1816005,1800.147,45963,-4634,19109505,1.027,0.223,-0.109,35.48,82962,5
16506141,282704075,-821342583,1815853,1800.147,45980,-3977,19123667,1.023,0.215,-0.121,35.48,82962,5
16506197,282703854,-821342671,1815661,1800.7128,45538,-3857,19122655,1.027,0.203,-0.109,35.48,82957,5
16506253,282703634,-821342761,1815400,1800.8684,45355,-3510,19091781,1.051,0.211,-0.117,35.48,82956,5
16506309,282703418,-821342828,1815347,1801.4569,45094,-3599,19083721,1.043,0.199,-0.102,35.48,82950,5
16506365,282703191,-821342920,1815283,1801.7257,45635,-4003,19095310,1.047,0.211,-0.086,35.48,82948,5
16506421,282702965,-821343012,1815218,1802.3368,45825,-4174,19126102,1.059,0.207,-0.090,35.48,82942,5
16506477,282702741,-821343115,1815027,1802.7584,45670,-3985,19155564,1.043,0.211,-0.062,35.48,82938,5
16506533,282702514,-821343205,1814942,1802.7584,45797,-4000,19152730,1.062,0.211,-0.074,35.48,82938,5
16506589,282702284,-821343286,1814876,1803.2054,46114,-3891,19117145,1.039,0.203,-0.055,35.48,82933,5
16506645,282702064,-821343356,1814805,1803.3412,45784,-3725,19110179,1.031,0.227,-0.043,35.48,82932,5
16506701,282701842,-821343420,1814804,1803.627,45897,-3663,19113779,1.039,0.203,-0.074,35.48,82929,5
16506757,282701628,-821343502,1814587,1804.0005,45079,-3375,19130062,1.020,0.207,-0.059,35.48,82926,5
16506813,282701404,-821343601,1814388,1804.1165,45232,-3356,19140876,1.023,0.207,-0.078,35.48,82925,5
16506869,282701180,-821343704,1814179,1804.6681,45393,-3464,19149585,1.027,0.191,-0.062,35.48,82920,5
16506925,282700952,-821343805,1814183,1805.0869,45652,-4162,19225654,1.020,0.191,-0.066,35.48,82916,5
16506981,282700729,-821343917,1814115,1804.9878,45720,-4376,19327623,1.020,0.184,-0.062,35.48,82917,5
16507037,282700506,-821344027,1813948,1805.7687,45718,-4295,19338238,1.023,0.180,-0.066,35.48,82909,5
16507093,282700285,-821344133,1813833,1805.7687,45808,-4414,19334397,1.043,0.188,-0.086,35.48,82909,5
16507149,282700063,-821344246,1813631,1806.3969,45811,-4267,19330250,1.035,0.188,-0.094,35.48,82903,5
16507205,282699842,-821344363,1813421,1806.5836,45700,-4224,19341225,1.039,0.188,-0.094,35.48,82901,5
16507261,282699618,-821344471,1813303,1806.5892,45808,-4330,19354920,1.039,0.203,-0.105,35.48,82901,5
16507317,282699393,-821344578,1813295,1806.9457,46226,-4737,19409870,1.039,0.207,-0.078,35.48,82898,5
16507373,282699169,-821344691,1813230,1807.3729,46215,-4894,19451040,1.039,0.215,-0.051,35.48,82894,5
16507429,282698949,-821344810,1813064,1807.7521,45849,-4695,19474965,1.035,0.195,-0.047,35.48,82890,5
16507485,282698727,-821344923,1813047,1807.8878,46016,-4804,19525922,1.051,0.195,-0.035,35.48,82889,5
16507541,282698504,-821345013,1813128,1808.052,46337,-4871,19509211,1.047,0.191,-0.023,35.48,82887,5
16507597,282698279,-821345117,1813119,1808.5499,46332,-4770,19508531,1.066,0.184,-0.051,35.48,82883,5
16507653,282698056,-821345240,1813111,1808.5499,46047,-5050,19626394,1.027,0.195,-0.035,35.48,82883,5
16507709,282697831,-821345336,1813221,1808.7451,46464,-5000,19577161,1.027,0.184,-0.043,35.48,82881,5
16507765,282697607,-821345432,1813327,1808.8046,46570,-5051,19587688,1.012,0.176,-0.051,35.48,82880,5
16507821,282697385,-821345527,1813445,1809.1356,46556,-5071,19610842,1.008,0.184,-0.051,35.48,82877,5
16507877,282697166,-821345624,1813505,1809.5118,46140,-4704,19631006,1.000,0.191,-0.078,35.48,82874,5
16507933,282696947,-821345700,1813749,1809.6307,46357,-4700,19687421,1.000,0.176,-0.082,35.48,82872,5
16507989,282696730,-821345794,1813801,1810.1542,46050,-4511,19664821,1.000,0.199,-0.082,35.48,82868,5
16508045,282696515,-821345860,1814004,1810.3691,46068,-4392,19650822,0.984,0.188,-0.070,35.48,82865,5
16508101,282696298,-821345934,1814211,1810.7285,45904,-4551,19657523,1.016,0.211,-0.078,35.48,82862,5
16508157,282696082,-821346026,1814316,1811.2095,45775,-4322,19684980,0.996,0.207,-0.074,35.48,82858,5
16508213,282695865,-821346115,1814485,1811.2095,45736,-4446,19729693,0.992,0.203,-0.102,35.48,82858,5
16508269,282695649,-821346202,1814648,1811.3481,45817,-4398,19700476,0.992,0.191,-0.098,35.48,82856,5
16508325,282695437,-821346310,1814634,1811.6763,45205,-4173,19737496,0.984,0.203,-0.062,35.48,82853,5
16508381,282695222,-821346417,1814601,1811.8828,45270,-3869,19715779,0.996,0.191,-0.090,35.48,82851,5
16508437,282695006,-821346516,1814604,1812.327,45382,-3695,19693844,1.012,0.191,-0.094,35.48,82847,5
16508493,282694787,-821346614,1814694,1812.6807,45717,-3961,19740981,1.008,0.191,-0.086,35.48,82844,5
16508549,282694570,-821346734,1814571,1813.0542,45514,-3790,19745255,1.016,0.188,-0.090,35.48,82840,5
16508605,282694351,-821346834,1814614,1813.2861,45774,-3943,19733675,1.020,0.195,-0.086,35.48,82838,5
16508661,282694132,-821346941,1814562,1813.7106,45772,-3727,19723673,1.031,0.188,-0.094,35.48,82834,5
16508717,282693912,-821347037,1814556,1814.2708,45816,-3622,19687474,1.012,0.191,-0.074,35.48,82828,5
16508773,282693693,-821347137,1814460,1814.2708,45654,-3082,19655281,1.008,0.195,-0.094,35.48,82828,5
16508829,282693473,-821347237,1814460,1814.6781,45621,-3176,19678778,1.000,0.199,-0.102,35.48,82825,5
16508885,282693253,-821347356,1814555,1814.8593,45675,-3686,19847416,0.996,0.207,-0.086,35.48,82823,5
16508941,282693035,-821347460,1814735,1815.1422,45920,-4072,19944496,1.008,0.195,-0.094,35.48,82820,5
16508997,282692817,-821347559,1814839,1815.244,46039,-4078,19935664,1.027,0.203,-0.090,35.48,82819,5
16509053,282692601,-821347669,1814889,1815.4081,45838,-4103,19959358,1.016,0.195,-0.070,35.48,82818,5
16509109,282692383,-821347773,1814943,1815.7928,45874,-3977,19946043,1.016,0.191,-0.074,35.48,82814,5
16509165,282692165,-821347882,1815018,1815.8184,45986,-4025,19971807,1.023,0.180,-0.066,35.48,82814,5
16509221,282691946,-821347990,1815108,1816.1918,46073,-4031,20005463,1.020,0.191,-0.066,35.48,82810,5
16509277,282691728,-821348099,1815227,1816.7661,46132,-4350,20018114,1.027,0.203,-0.074,35.48,82805,5
16509333,282691512,-821348219,1815209,1816.7661,45938,-4057,20042968,1.023,0.195,-0.062,35.48,82805,5
16509389,282691294,-821348337,1815301,1817.1029,46030,-4323,20080968,1.043,0.188,-0.070,35.48,82802,5
16509445,282691075,-821348449,1815416,1817.5159,46333,-4381,20098899,1.027,0.191,-0.055,35.48,82798,5
16509501,282690857,-821348570,1815457,1817.9036,46424,-4350,20118532,1.043,0.195,-0.047,35.48,82794,5
16509557,282690639,-821348697,1815454,1817.8357,46333,-4341,20143693,1.051,0.195,-0.027,35.48,82795,5
16509613,282690421,-821348819,1815527,1818.1582,46355,-4524,20156193,1.047,0.203,-0.035,35.48,82792,5
16509669,282690204,-821348949,1815520,1818.2091,46269,-4353,20189747,1.062,0.188,-0.055,35.48,82791,5
16509725,282689986,-821349074,1815608,1818.4977,46359,-4457,20226619,1.051,0.188,-0.047,35.48,82788,5
16509781,282689767,-821349196,1815714,1818.6024,46689,-4562,20224677,1.039,0.184,-0.055,35.48,82787,5
16509837,282689548,-821349324,1815726,1819.0295,46657,-4478,20207763,1.043,0.180,-0.086,35.48,82783,5
