millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
30486864,282963362,-821348415,844436,859.1154,51650,-6455,1012795,0.973,0.043,0.109,32.45,91860,4
30486920,282963623,-821348359,844623,859.6134,51651,-6451,1009603,0.980,0.012,0.125,32.45,91855,4
30486976,282963884,-821348305,844816,859.8707,51797,-6421,1015619,0.961,0.020,0.121,32.45,91852,4
30487032,282964145,-821348251,844870,860.4079,51800,-6376,1020080,0.992,0.016,0.109,32.45,91846,4
30487088,282964404,-821348199,844928,860.6037,51781,-6320,1027050,0.992,0.035,0.105,32.45,91844,4
30487144,282964663,-821348148,844971,861.3394,51814,-6304,1032514,0.957,0.020,0.141,32.45,91836,4
30487200,282964924,-821348094,845103,861.3394,51748,-6334,1027918,0.969,0.035,0.109,32.45,91836,4
30487256,282965183,-821348043,845257,861.608,51668,-6306,1028482,0.977,0.023,0.133,32.45,91834,4
30487312,282965442,-821347992,845363,862.0556,51642,-6336,1022925,0.996,0.059,0.109,32.45,91829,4
30487368,282965702,-821347938,845473,862.3885,51647,-6243,1034403,0.973,0.012,0.137,32.45,91825,4
30487424,282965960,-821347886,845569,862.85004,51713,-6338,1025042,0.965,0.027,0.113,32.45,91821,4
30487480,282966219,-821347832,845665,863.05145,51754,-6289,1031379,0.977,0.016,0.129,32.45,91819,4
30487536,282966479,-821347779,845809,863.4599,51596,-6306,1022538,0.961,0.016,0.105,32.45,91814,4
30487592,282966732,-821347774,847005,863.86554,51594,-6221,1031829,0.953,0.020,0.105,32.45,91810,5
30487648,282966988,-821347769,848145,864.1201,51752,-6238,1037283,0.949,0.016,0.098,32.45,91807,5
30487704,282967243,-821347758,849120,864.7104,51831,-6086,1047113,0.969,0.004,0.113,32.45,91801,5
30487760,282967500,-821347744,849955,864.7104,51741,-5869,1036658,1.016,0.039,0.113,32.45,91801,5
30487816,282967758,-821347726,850695,865.16077,51729,-5768,1018566,1.000,0.008,0.102,32.45,91796,5
30487872,282968019,-821347701,851304,865.47125,51741,-5602,1016495,1.000,0.023,0.098,32.45,91793,6
30487928,282968280,-821347672,851902,865.6643,51729,-5431,1017600,1.000,0.035,0.129,32.45,91791,6
30487984,282968540,-821347644,852537,865.779,51867,-5315,1020783,1.020,0.027,0.133,32.45,91790,6
30488040,282968800,-821347612,853166,866.20703,51877,-5232,1016383,1.020,0.020,0.137,32.45,91785,6
30488096,282969057,-821347583,853846,866.4392,51908,-5076,1023117,1.008,0.004,0.137,32.45,91783,6
30488152,282969316,-821347554,854543,867.0994,51948,-4991,1023517,1.016,0.020,0.125,32.45,91776,6
30488208,282969576,-821347522,855196,867.1162,52002,-4877,1029054,1.000,0.023,0.125,32.45,91776,6
30488264,282969834,-821347493,855832,867.99457,51957,-4834,1022168,1.016,0.016,0.102,32.45,91767,6
30488320,282970090,-821347466,856429,867.99457,51802,-4791,1007947,0.984,0.012,0.125,32.45,91767,6
30488376,282970348,-821347437,857035,868.73315,51952,-4727,1011547,0.992,0.004,0.113,32.45,91759,6
30488432,282970605,-821347401,857565,868.9793,52092,-4547,1031384,0.988,-0.020,0.105,32.45,91756,6
30488488,282970864,-821347360,858031,869.30383,52267,-4430,1049963,0.980,-0.012,0.109,32.45,91753,6
30488544,282971122,-821347323,858543,869.7654,52231,-4526,1038683,1.000,0.027,0.090,32.45,91748,6
30488600,282971379,-821347286,859041,870.25214,52167,-4486,1040655,0.992,0.031,0.086,32.45,91743,6
30488656,282971635,-821347250,859525,870.3696,51988,-4404,1042016,0.992,-0.016,0.078,32.45,91742,6
30488712,282971891,-821347212,860007,870.6186,52091,-4299,1058997,1.000,-0.008,0.090,32.45,91739,6
30488768,282972149,-821347172,860449,870.57666,52067,-4292,1061121,1.008,0.000,0.086,32.45,91739,6
30488824,282972408,-821347131,860878,871.56976,52097,-4373,1052528,1.000,-0.020,0.098,32.45,91729,6
30488880,282972666,-821347084,861233,871.56976,52058,-4372,1070326,0.980,-0.016,0.082,32.45,91729,6
30488936,282972924,-821347038,861576,871.99774,52104,-4355,1082035,0.992,0.004,0.078,32.45,91725,6
30488992,282973181,-821346993,861944,872.4286,52141,-4338,1087485,1.000,-0.012,0.117,32.45,91720,6
30489048,282973433,-821346950,862445,872.602,51974,-4415,1092034,0.996,-0.012,0.109,32.44,91718,5
30489104,282973687,-821346906,862954,872.9685,52024,-4432,1101987,0.973,-0.027,0.094,32.44,91714,5
30489160,282973941,-821346861,863465,873.2594,52136,-4449,1108200,0.988,0.000,0.070,32.44,91711,5
30489216,282974193,-821346820,864012,873.65106,52096,-4392,1108237,1.000,0.008,0.082,32.44,91707,5
30489272,282974443,-821346779,864617,873.9504,52083,-4334,1114321,0.973,-0.020,0.078,32.44,91704,5
30489328,282974695,-821346738,865229,874.22455,52112,-4340,1114376,0.992,0.000,0.098,32.44,91701,5
30489384,282974946,-821346694,865797,874.9547,52070,-4346,1114150,0.988,-0.012,0.094,32.44,91693,5
30489440,282975199,-821346649,866357,874.9547,52089,-4433,1103804,0.992,-0.012,0.129,32.44,91693,5
30489496,282975451,-821346602,866875,875.5953,51936,-4435,1102247,1.012,-0.016,0.105,32.44,91687,5
30489552,282975703,-821346556,867383,875.75757,51916,-4439,1102526,1.012,-0.008,0.098,32.44,91685,5
30489608,282975955,-821346507,867878,876.0205,52067,-4245,1127798,1.004,0.000,0.086,32.45,91682,5
30489664,282976203,-821346461,868388,876.3534,51639,-4379,1111638,1.035,0.027,0.086,32.45,91679,5
30489720,282976451,-821346415,868883,876.66675,51459,-4395,1113922,1.031,0.039,0.086,32.45,91676,5
30489776,282976705,-821346380,869509,877.1647,51851,-4133,1117519,1.035,0.027,0.090,32.45,91670,6
30489832,282976961,-821346343,870065,877.20667,51916,-4215,1086760,1.023,0.000,0.105,32.45,91670,6
30489888,282977218,-821346305,870575,877.51996,51949,-4227,1065598,1.039,0.008,0.121,32.45,91667,6
30489944,282977470,-821346268,871162,877.87524,52042,-3693,1096410,1.008,-0.020,0.137,32.45,91663,6
30490000,282977718,-821346235,871822,877.87524,51549,-3425,1076139,1.055,0.008,0.102,32.45,91663,6
30490056,282977968,-821346207,872462,878.1494,51190,-3529,1015530,1.027,0.031,0.113,32.44,91660,6
30490112,282978217,-821346174,873075,878.38995,51357,-3375,1022233,1.039,0.043,0.125,32.44,91657,6
30490168,282978465,-821346137,873600,878.5746,51137,-3407,1024235,1.055,0.031,0.129,32.44,91655,6
30490224,282978710,-821346101,874186,878.9047,50984,-3145,1029461,1.035,0.043,0.125,32.44,91652,6
30490280,282978961,-821346055,874652,879.1733,51090,-3699,1047541,1.047,0.039,0.125,32.44,91649,6
30490336,282979212,-821346010,875137,879.64044,51042,-4116,1050167,1.043,0.043,0.129,32.44,91644,6
30490392,282979464,-821345962,875588,879.76355,51172,-4290,1073611,1.035,0.051,0.109,32.44,91643,6
30490448,282979716,-821345915,876063,880.1048,51213,-4424,1088405,1.031,0.031,0.125,32.44,91639,6
30490504,282979977,-821345853,876353,881.06995,51662,-5222,1141858,1.020,0.023,0.129,32.44,91629,6
30490560,282980227,-821345806,876850,881.06995,51315,-4873,1124333,1.027,0.027,0.137,32.44,91629,6
30490616,282980479,-821345756,877306,881.3245,51271,-4577,1126666,1.008,0.023,0.109,32.44,91627,6
30490672,282980695,-821345767,879308,881.663,51019,-4496,1087756,1.020,0.027,0.125,32.44,91623,7
30490728,282980913,-821345771,881180,881.87,50973,-4537,1075349,1.020,0.020,0.137,32.44,91621,7
30490784,282981133,-821345768,882943,882.2477,50958,-4675,1071777,0.992,0.031,0.133,32.44,91617,7
30490840,282981356,-821345767,884650,882.5442,50976,-4747,1040638,1.035,0.020,0.133,32.45,91614,7
30490896,282981584,-821345760,886199,882.6673,51088,-4947,1035937,0.988,-0.020,0.125,32.45,91612,7
30490952,282981816,-821345745,887566,883.13727,51220,-5060,1039582,0.996,0.020,0.141,32.45,91608,7
30491008,282982051,-821345727,888793,883.4394,51166,-5233,1030391,0.984,-0.016,0.109,32.44,91604,7
30491064,282982287,-821345706,889984,884.2199,51154,-5377,1028909,1.004,-0.023,0.141,32.44,91596,7
30491120,282982527,-821345682,891006,884.2199,51154,-5558,1024003,1.027,0.000,0.078,32.44,91596,7
30491176,282982775,-821345659,891927,884.58356,51577,-5805,990353,1.016,0.035,0.105,32.44,91592,7
30491232,282983020,-821345631,892807,884.79614,51599,-5924,986716,0.996,0.008,0.102,32.44,91590,7
30491288,282983264,-821345605,893702,885.1486,51443,-5875,961014,1.016,0.047,0.086,32.44,91586,7
30491344,282983510,-821345576,894498,885.3417,51475,-5705,955693,1.000,0.016,0.098,32.44,91584,7
30491400,282983757,-821345545,895231,885.7305,51529,-5617,955554,0.973,-0.004,0.086,32.44,91580,7
30491456,282984003,-821345514,895985,886.12775,51282,-5621,926736,1.000,0.004,0.094,32.44,91576,7
30491512,282984259,-821345478,896519,886.5306,51630,-5903,933099,1.020,0.031,0.098,32.44,91572,7
30491568,282984513,-821345440,897079,886.92505,51664,-5997,937956,1.008,0.012,0.105,32.44,91568,7
30491624,282984773,-821345407,897655,887.5349,51990,-5942,913204,0.992,-0.031,0.090,32.44,91561,7
30491680,282985031,-821345367,898172,887.5349,51953,-5904,931544,1.004,0.020,0.102,32.44,91561,7
30491736,282985289,-821345329,898586,888.0076,51697,-6012,918238,1.000,0.004,0.105,32.44,91556,7
30491792,282985542,-821345294,899209,888.25665,51649,-5554,911653,1.000,-0.004,0.102,32.44,91554,7
30491848,282985799,-821345262,899763,888.3853,51712,-5580,873648,1.055,0.031,0.086,32.44,91552,7
30491904,282986056,-821345227,900307,888.6455,51867,-5523,865350,1.035,0.023,0.109,32.44,91550,7
30491960,282986314,-821345193,900844,888.8581,51967,-5578,848290,1.027,0.023,0.102,32.44,91547,7
30492016,282986568,-821345154,901364,889.24695,51748,-5386,861489,1.012,0.004,0.102,32.44,91543,7
30492072,282986818,-821345113,901899,889.7113,51415,-5331,885101,1.027,-0.012,0.109,32.44,91538,7
30492128,282987063,-821345069,902384,890.0442,50808,-5102,921170,0.996,0.000,0.090,32.44,91535,7
30492184,282987309,-821345024,902849,890.69324,50538,-4944,961827,1.004,0.020,0.105,32.44,91528,7
30492240,282987562,-821344978,903173,890.69324,50549,-5300,981008,0.996,0.016,0.109,32.44,91528,7
30492296,282987820,-821344938,903524,891.2219,50829,-5482,960608,1.027,0.004,0.098,32.44,91523,7
30492352,282988079,-821344898,903899,891.4793,51198,-5625,936074,1.008,-0.004,0.102,32.44,91520,7
30492408,282988335,-821344856,904280,891.815,51190,-5659,932368,0.984,0.008,0.105,32.44,91516,7
30492464,282988591,-821344813,904724,892.0528,51060,-6137,926540,0.984,-0.004,0.113,32.44,91514,7
30492520,282988844,-821344769,905258,892.19543,51234,-6146,947449,0.996,-0.008,0.113,32.45,91512,7
30492576,282989101,-821344727,905787,892.3941,51589,-6245,936213,0.992,-0.004,0.105,32.44,91510,7
30492632,282989361,-821344687,906291,892.7438,51752,-6577,901049,0.977,-0.020,0.129,32.45,91507,7
30492688,282989616,-821344642,906821,893.1466,51670,-6680,924727,0.996,0.008,0.102,32.45,91502,7
30492744,282989872,-821344596,907298,893.7844,51544,-6766,940379,1.000,0.035,0.129,32.44,91496,7
30492800,282990125,-821344552,907782,893.7844,51215,-6734,931814,0.992,0.004,0.113,32.44,91496,7
30492856,282990378,-821344503,908293,894.3383,51483,-6471,984849,0.996,0.004,0.117,32.44,91490,7
30492912,282990631,-821344454,908776,894.5341,51230,-6666,994038,0.984,0.008,0.082,32.44,91488,7
30492968,282990890,-821344412,909235,894.81946,51319,-6899,945001,0.992,0.016,0.062,32.44,91485,7
30493024,282991148,-821344372,909684,894.9174,51532,-6755,913283,1.004,0.008,0.105,32.44,91484,7
30493080,282991411,-821344334,910041,895.49927,51681,-6760,878764,0.992,0.023,0.078,32.44,91478,7
30493136,282991670,-821344292,910412,895.7482,51601,-6487,882721,1.008,0.043,0.094,32.44,91475,7
30493192,282991930,-821344253,910774,896.0168,51494,-6344,868180,0.988,0.043,0.102,32.44,91472,7
30493248,282992189,-821344211,911123,896.3385,51531,-6144,879510,0.992,0.047,0.090,32.44,91469,7
30493304,282992447,-821344171,911512,896.8532,51487,-6007,864188,0.953,0.016,0.094,32.44,91464,7
30493360,282992710,-821344132,911881,896.8532,51802,-6124,840421,0.992,0.055,0.090,32.44,91464,7
30493416,282992972,-821344094,912260,897.48267,51979,-6187,829996,0.957,0.074,0.094,32.44,91457,7
30493472,282993235,-821344058,912652,897.5302,52126,-6341,798830,0.938,0.051,0.082,32.44,91456,7
30493528,282993501,-821344023,912943,897.8491,52196,-6300,766048,0.957,0.035,0.109,32.44,91453,7
30493584,282993767,-821343988,913195,898.2436,52258,-6117,758776,0.969,0.051,0.121,32.44,91449,7
30493640,282994033,-821343953,913470,898.7387,52374,-5985,759176,0.965,0.059,0.105,32.44,91444,7
30493696,282994300,-821343920,913758,898.901,52437,-5850,744508,0.961,0.059,0.094,32.44,91442,7
30493752,282994564,-821343887,914055,899.3346,52306,-5625,736838,0.957,0.023,0.102,32.44,91437,7
30493808,282994829,-821343854,914334,899.4913,52261,-5476,733912,0.918,0.047,0.102,32.44,91436,7
30493864,282995095,-821343819,914655,900.1738,52476,-5603,740201,0.922,0.055,0.102,32.44,91429,7
30493920,282995359,-821343782,914948,900.1738,52333,-5532,751487,0.902,0.047,0.145,32.44,91429,7
30493976,282995620,-821343743,915236,900.5823,52101,-5321,773494,0.938,0.051,0.121,32.44,91424,7
30494032,282995879,-821343705,915538,900.92633,51859,-5094,791118,0.941,0.047,0.102,32.44,91421,7
30494088,282996141,-821343668,915838,901.097,51973,-5128,783434,0.941,0.035,0.102,32.44,91419,7
30494144,282996403,-821343630,916132,901.262,52115,-5252,787952,0.977,0.059,0.105,32.44,91417,7
30494200,282996664,-821343594,916390,901.5726,51845,-5083,776374,0.984,0.066,0.129,32.44,91414,7
30494256,282996926,-821343559,916631,901.68164,51854,-5182,755395,0.977,0.047,0.145,32.44,91413,7
30494312,282997192,-821343523,916820,901.94183,52131,-5277,755566,0.965,0.039,0.121,32.44,91410,7
30494368,282997454,-821343485,917095,902.0761,52152,-5101,752683,0.992,0.051,0.145,32.44,91409,7
30494424,282997719,-821343452,917372,902.4258,52527,-4927,709069,0.996,0.020,0.129,32.44,91405,7
30494480,282997987,-821343419,917656,902.4258,53053,-4832,686580,1.004,0.031,0.133,32.44,91405,7
30494536,282998253,-821343383,917916,902.56006,52977,-4917,670016,1.004,0.031,0.160,32.44,91404,7
30494592,282998514,-821343344,918168,902.7531,52444,-4874,696987,1.039,0.039,0.141,32.44,91402,7
30494648,282998769,-821343300,918524,902.9461,51888,-4908,735784,1.008,0.004,0.105,32.44,91400,7
30494704,282999024,-821343253,918868,903.4217,51721,-4872,785536,1.000,0.027,0.129,32.44,91395,7
30494760,282999279,-821343209,919207,903.55035,51595,-4823,789520,1.035,0.031,0.098,32.44,91393,7
30494816,282999536,-821343164,919561,904.0651,51709,-5134,786443,1.055,0.023,0.117,32.44,91388,7
30494872,282999796,-821343120,919865,904.3337,51821,-5371,782004,1.016,0.008,0.113,32.44,91385,7
30494928,283000056,-821343076,920148,904.50433,51854,-5516,778070,1.059,0.012,0.137,32.44,91383,7
30494984,283000318,-821343032,920356,904.9911,51943,-5386,799900,1.039,0.004,0.125,32.44,91378,7
30495040,283000582,-821342990,920508,904.9911,51846,-5450,778653,1.043,0.008,0.117,32.44,91378,7
30495096,283000844,-821342949,920721,905.1897,51907,-5585,775202,1.020,0.004,0.102,32.44,91376,7
30495152,283001107,-821342905,920946,905.31,51996,-5855,791396,1.039,0.000,0.117,32.44,91375,7
30495208,283001370,-821342860,921190,905.58136,52153,-5896,822423,1.031,-0.012,0.121,32.44,91372,7
30495264,283001632,-821342816,921430,905.9254,52005,-6123,818898,1.047,0.016,0.129,32.44,91368,7
30495320,283001896,-821342776,921653,906.10443,52001,-6164,789380,1.062,0.016,0.117,32.44,91366,7
30495376,283002159,-821342735,921879,906.4989,51988,-6168,784994,1.070,0.008,0.121,32.44,91362,7
30495432,283002422,-821342691,922117,906.6947,52105,-6086,810488,1.066,-0.016,0.121,32.44,91360,7
30495488,283002685,-821342648,922338,906.7283,52088,-6098,810858,1.082,-0.004,0.109,32.44,91360,7
30495544,283002948,-821342608,922539,907.22906,51831,-6048,771678,1.078,-0.027,0.078,32.44,91355,7
30495600,283003212,-821342567,922736,907.22906,52039,-5790,778455,1.090,-0.031,0.102,32.44,91355,7
30495656,283003477,-821342528,922873,907.548,51936,-5559,760491,1.105,-0.016,0.105,32.43,91351,7
30495712,283003748,-821342497,922854,907.55914,52083,-5163,691703,1.074,-0.039,0.078,32.44,91351,7
30495768,283004015,-821342464,922916,907.78296,52092,-4800,661413,1.070,-0.023,0.074,32.43,91349,7
30495824,283004282,-821342431,922924,908.2081,51948,-4419,647308,1.074,-0.047,0.105,32.43,91344,7
30495880,283004549,-821342398,922918,908.52985,51808,-4403,642247,1.051,-0.047,0.082,32.44,91341,7
30495936,283004819,-821342367,922904,908.97186,52085,-4614,618223,1.062,-0.031,0.082,32.44,91336,7
30495992,283005088,-821342332,922928,909.1593,52218,-4569,655207,1.035,-0.043,0.098,32.44,91334,7
30496048,283005350,-821342296,923207,909.467,52147,-5078,632457,1.043,-0.043,0.094,32.44,91331,7
30496104,283005608,-821342257,923650,910.407,52324,-5521,659521,1.023,-0.012,0.105,32.43,91321,7
30496160,283005872,-821342221,923898,910.407,52164,-5610,644642,1.004,-0.035,0.098,32.43,91321,7
30496216,283006135,-821342183,924160,910.89374,52231,-5577,662965,1.000,-0.039,0.090,32.43,91316,7
30496272,283006398,-821342145,924418,911.18744,52269,-5428,681898,1.020,-0.016,0.105,32.43,91313,7
30496328,283006661,-821342109,924677,911.5651,52117,-5479,655913,0.996,-0.008,0.086,32.43,91309,7
30496384,283006924,-821342074,924962,911.75256,52254,-5431,636784,1.008,-0.012,0.102,32.43,91307,7
30496440,283007186,-821342040,925209,912.22253,52090,-5063,612113,1.016,-0.012,0.102,32.43,91302,7
30496496,283007448,-821342005,925492,912.51624,52192,-5060,612834,1.016,-0.008,0.094,32.43,91299,7
30496552,283007709,-821341970,925832,912.73444,52239,-5208,605601,1.004,0.012,0.086,32.43,91297,7
30496608,283007970,-821341931,926195,913.238,52351,-5650,635373,1.027,0.027,0.121,32.43,91291,7
30496664,283008238,-821341897,926368,913.99054,52427,-5714,628542,0.984,0.027,0.094,32.43,91284,7
30496720,283008504,-821341860,926559,913.99054,52304,-5502,644775,0.984,0.016,0.105,32.43,91284,7
30496776,283008771,-821341828,926656,914.4605,52086,-5234,630907,0.992,0.012,0.113,32.43,91279,7
30496832,283009031,-821341791,926988,914.6787,52145,-5413,643578,0.969,-0.012,0.117,32.43,91276,7
30496888,283009292,-821341757,927327,914.96405,52105,-5563,627745,0.988,-0.004,0.098,32.43,91273,7
30496944,283009546,-821341720,927904,915.1934,52139,-5882,623768,0.980,-0.004,0.113,32.43,91271,7
30497000,283009806,-821341686,928198,915.4536,51996,-5422,621466,0.980,0.012,0.105,32.43,91268,7
30497056,283010066,-821341651,928488,915.7501,51965,-5410,633118,0.992,0.012,0.117,32.43,91265,7
30497112,283010328,-821341616,928758,916.1194,52049,-5429,633234,0.973,0.008,0.090,32.43,91261,7
30497168,283010595,-821341582,928900,916.5166,52063,-5589,633225,0.965,0.023,0.102,32.43,91257,7
30497224,283010861,-821341545,929049,917.26636,52081,-5735,658379,0.949,0.016,0.094,32.44,91249,7
30497280,283011131,-821341513,929122,917.26636,52147,-5714,634738,0.957,0.012,0.082,32.44,91249,7
30497336,283011402,-821341481,929174,917.89294,52291,-5848,637428,0.965,0.031,0.102,32.44,91243,7
30497392,283011673,-821341447,929265,918.0832,52447,-5725,650808,0.953,0.031,0.078,32.44,91241,7
30497448,283011941,-821341416,929395,918.37134,52355,-5601,622877,0.969,0.031,0.105,32.44,91238,7
30497504,283012210,-821341387,929453,918.5168,52302,-5179,602294,0.969,0.039,0.117,32.44,91236,7
30497560,283012479,-821341357,929493,918.57556,52237,-4751,589611,0.965,0.039,0.105,32.44,91235,7
30497616,283012746,-821341327,929548,918.9644,52267,-4201,604880,0.961,0.023,0.098,32.44,91231,7
30497672,283013012,-821341300,929630,919.3952,52035,-4372,555035,0.980,0.043,0.102,32.44,91227,7
30497728,283013278,-821341272,929709,919.7561,52049,-4176,559999,0.977,0.004,0.109,32.44,91223,7
30497784,283013547,-821341242,929821,920.2093,52404,-4494,568173,1.023,0.023,0.129,32.44,91218,7
30497840,283013819,-821341213,929938,920.34076,52670,-4861,555031,0.992,0.023,0.109,32.44,91217,7
30497896,283014089,-821341184,930118,920.67365,52819,-5185,546484,1.000,0.000,0.102,32.44,91213,7
30497952,283014359,-821341154,930323,920.7855,52893,-5454,550423,1.004,0.027,0.105,32.44,91212,7
30498008,283014629,-821341124,930515,921.03735,52979,-5258,561471,1.016,0.016,0.121,32.44,91210,7
30498064,283014900,-821341095,930700,921.44293,53075,-5286,558378,1.000,0.012,0.145,32.44,91205,7
30498120,283015172,-821341065,930854,921.6136,53160,-5055,574277,0.996,-0.008,0.090,32.44,91203,7
30498176,283015446,-821341037,930949,921.80664,53120,-4931,552454,1.008,0.004,0.090,32.44,91201,7
30498232,283015719,-821341014,931072,922.02765,53108,-4867,492772,1.004,-0.016,0.098,32.44,91199,7
30498288,283015996,-821340993,931173,922.36053,53491,-4818,442420,1.008,0.004,0.113,32.44,91196,7
30498344,283016271,-821340969,931305,922.5983,53534,-4773,445638,1.012,-0.016,0.105,32.44,91193,7
30498400,283016544,-821340945,931439,922.5983,53525,-4727,446920,1.031,-0.012,0.141,32.44,91193,7
30498456,283016807,-821340917,931630,923.2473,52638,-4312,472625,1.012,-0.016,0.086,32.44,91186,7
30498512,283017072,-821340890,931805,923.2725,52488,-3928,498899,1.043,0.000,0.113,32.44,91186,7
30498568,283017338,-821340860,931993,923.45154,52608,-3905,527744,1.031,-0.020,0.109,32.44,91184,7
30498624,283017604,-821340829,932194,923.7816,52714,-3923,548844,1.012,-0.027,0.105,32.44,91181,7
30498680,283017870,-821340801,932394,924.1985,52618,-4049,526787,1.043,-0.023,0.105,32.44,91176,7
30498736,283018136,-821340776,932631,924.4614,52640,-4272,476504,1.031,-0.008,0.113,32.44,91174,7
30498792,283018400,-821340743,932894,924.7524,52653,-4282,560524,1.066,0.016,0.125,32.44,91171,7
30498848,283018669,-821340711,932989,924.7943,52518,-4116,590535,1.078,0.012,0.121,32.44,91170,7
30498904,283018937,-821340683,933127,925.23914,52555,-4091,558251,1.039,0.008,0.105,32.44,91165,7
30498960,283019207,-821340657,933217,925.23914,52577,-3973,528703,1.027,-0.027,0.102,32.44,91165,7
30499016,283019472,-821340633,933477,925.7259,52561,-4314,480328,1.055,0.016,0.117,32.44,91160,7
30499072,283019737,-821340610,933742,926.0056,52733,-4418,448363,1.031,0.020,0.121,32.44,91157,7
30499128,283020003,-821340587,934012,926.31616,52830,-4476,430937,1.016,0.039,0.113,32.44,91154,7
30499184,283020267,-821340563,934286,926.43365,52552,-4428,430845,1.055,0.047,0.109,32.44,91153,7
30499240,283020526,-821340538,934683,926.9008,52074,-4782,440897,1.035,0.039,0.133,32.44,91148,7
30499296,283020790,-821340511,934881,927.16376,52357,-4136,464422,1.035,0.051,0.133,32.44,91145,7
30499352,283021055,-821340484,935068,927.4687,52341,-3907,482609,1.055,0.055,0.133,32.44,91142,7
30499408,283021324,-821340461,935219,927.5834,52826,-3875,455029,1.000,0.020,0.102,32.44,91141,7
30499464,283021590,-821340436,935352,927.9471,52238,-4020,456108,1.055,0.035,0.137,32.44,91137,7
30499520,283021856,-821340413,935491,927.9471,52153,-3999,452450,1.055,0.039,0.117,32.44,91137,7
30499576,283022120,-821340393,935734,928.4506,52407,-3795,408549,1.062,0.027,0.129,32.44,91132,7
30499632,283022382,-821340370,936008,928.5233,52425,-3844,405712,1.059,0.012,0.141,32.44,91131,7
30499688,283022643,-821340346,936305,928.5877,52376,-3857,410872,1.047,0.020,0.121,32.44,91130,7
